"id","name","team","position","avg_points","avg_pos_rank","avg_rank","avg_sd_pts","avg_gap","avg_floor","avg_ceiling","cluster"
"13113","Deshaun Watson","HOU","QB",306.729470222867,3,51.6666666666667,13.1768635976516,32.1652618322981,285.81,317.975261832298,2
"13114","DeShone Kizer","GBP","QB",6.76481061137693,64.3333333333333,532.333333333333,5.29157315523775,11.2058887693798,0.19,11.3958887693798,19
"13115","Mitchell Trubisky","CHI","QB",263.545569720579,19,128.333333333333,17.1089903402838,40.1411466666667,243.78622,283.927366666667,6
"13116","Patrick Mahomes","KCC","QB",342.810278195483,1,31,20.9314858319079,42.7628066666666,322.33106,365.093866666667,1
"13119","Joshua Dobbs","PIT","QB",8.88521121121121,57.3333333333333,525.333333333333,3.86356291224997,8.61741790890269,0.566666666666667,9.18408457556936,16
"13120","Davis Webb","NYJ","QB",0,71,539,NA,0,0,0,21
"13121","Chad Kelly","IND","QB",0,71,539,NA,0,0,0,21
"13124","Cooper Rush","DAL","QB",9.55639928062033,54.6666666666667,522.666666666667,4.37946742919997,9.96955848861284,0.62,10.5895584886128,15
"13125","C.J. Beathard","SFO","QB",48.84,35,503,35.091760795434,43.9108970976253,1.628,45.5388970976253,10
"13127","Nathan Peterman","OAK","QB",0,71,539,NA,0,0,0,21
"13389","Kyle Sloter","MIN","QB",0,71,539,NA,0,0,0,21
"13416","Phillip Walker","IND","QB",0,71,539,NA,0,0,0,21
"13424","Taysom Hill","NOS","QB",32.1121910871749,36,504,4.34358546354422,9.70576270833333,26.092,35.7977627083333,11
"13589","Josh Allen","BUF","QB",260.051264065186,21,146.333333333333,5.52607624724563,13.9074025672878,252.132,266.039402567288,6
"13590","Baker Mayfield","CLE","QB",282.249341231536,9.66666666666667,83,29.0921346131943,48.2371265838509,259.218,307.455126583851,3
"13591","Josh Rosen","MIA","QB",69.9464407578971,33,501,37.8327777662405,84.5697197204969,18.39,102.959719720497,9
"13592","Sam Darnold","NYJ","QB",215.193204015329,27,265,18.7954182232505,34.3663815,201.346,235.7123815,7
"13593","Lamar Jackson","BAL","QB",268.932943217993,15.3333333333333,111,10.5016904994202,17.8410237916667,267.502,285.343023791667,5
"13594","Luke Falk","NYJ","QB",0,71,539,NA,0,0,0,21
"13595","Mason Rudolph","PIT","QB",0,71,539,NA,0,0,0,21
"13598","Mike White","DAL","QB",0,71,539,NA,0,0,0,21
"13599","Tanner Lee","JAC","QB",0,71,539,NA,0,0,0,21
"13600","Kurt Benkert","ATL","QB",0,71,539,NA,0,0,0,21
"13601","Kyle Lauletta","NYG","QB",0,71,539,NA,0,0,0,21
"13824","Danny Etling","NEP","QB",0,71,539,NA,0,0,0,21
"13825","Alex McGough","JAC","QB",0,71,539,NA,0,0,0,21
"13846","Logan Woodside","TEN","QB",0,71,539,NA,0,0,0,21
"13873","Tim Boyle","GBP","QB",0,71,539,NA,0,0,0,21
"13879","Kyle Allen","CAR","QB",0,71,539,NA,0,0,0,21
"13892","Chase Litton","KCC","QB",0,71,539,NA,0,0,0,21
"13968","Nick Mullens","SFO","QB",10.9868708708709,49.6666666666667,517.666666666667,6.90553757396846,12.2317347826087,0.576000000000001,12.8077347826087,14
"14056","Kyler Murray","ARI","QB",264.435049773871,18.3333333333333,124.333333333333,4.99072857297936,9.39446437994718,261.646666666667,271.041131046614,6
"14057","Drew Lock","DEN","QB",15.0663347164592,40.6666666666667,508.666666666667,8.57894397824492,10.7643773087071,9.398,20.1623773087071,12
"14058","Dwayne Haskins","WAS","QB",144.855352697095,31.6666666666667,499.666666666667,23.1933259311345,28.997261627907,131.576,160.573261627907,8
"14059","Daniel Jones","NYG","QB",21.0972521899493,37,505,1.13523714284983,1.41932073643411,20.3726666666667,21.7919874031008,12
"14062","Will Grier","CAR","QB",15.1432826187183,39.6666666666667,507.666666666667,10.6194968172914,13.3247484608619,7.87266666666667,21.1974151275286,12
"14067","Gardner Minshew","JAC","QB",11.8238911940987,46.3333333333333,514.333333333333,3.90866459310321,4.90437291116974,9.24133333333333,14.1457062445031,13
"14069","Easton Stick","LAC","QB",0,71,539,NA,0,0,0,21
"14070","David Blough","CLE","QB",0,71,539,NA,0,0,0,21
"4925","Drew Brees","NOS","QB",289.925659891357,6.33333333333333,69.3333333333333,15.4412118919043,34.26817375,270.542,304.81017375,2
"5848","Tom Brady","NEP","QB",267.277963797299,16.6666666666667,116.333333333333,4.14598324211539,8.99363170807453,264.938,273.931631708075,5
"7391","Eli Manning","NYG","QB",190.5823470618,29.3333333333333,363.666666666667,10.0636021918189,23.6760236059806,183.265,206.941023605981,8
"7394","Philip Rivers","LAC","QB",262.631409145366,19.6666666666667,134.666666666667,7.02255904102673,16.8465704968944,254.308,271.154570496894,6
"7401","Ben Roethlisberger","PIT","QB",272.591106465379,13,98.6666666666667,9.01429719686595,19.9919792083333,262.758,282.749979208333,4
"7480","Matt Schaub","ATL","QB",6.2239574065932,66.6666666666667,534.666666666667,4.75036459590187,9.53834823643411,0.104,9.64234823643411,19
"7813","Alex Smith","WAS","QB",0,71,539,NA,0,0,0,21
"7836","Aaron Rodgers","GBP","QB",317.516997955873,2,44.6666666666667,15.507793854777,33.190545125,298.046,331.236545125,1
"8062","Ryan Fitzpatrick","MIA","QB",144.053445400528,31.3333333333333,499.333333333333,32.5386951090592,75.2529263953489,111.16678,186.419706395349,8
"8712","Drew Stanton","CLE","QB",7.68852720854826,60.3333333333333,528.333333333333,5.39380077892948,9.61468907867495,0.18,9.79468907867495,17
